,year,fuel,seller_type_Individual,seller_type_Trustmark Dealer,transmission,owner,engine,max_power
5329,0.9057971014492754,1,1,0,1,2,-0.5233152246874927,-0.525110729810196
6921,0.927536231884058,0,1,0,1,2,0.07856765209922298,-0.05289071026979561
2660,0.9347826086956522,0,1,0,1,1,1.0730694915580676,0.7999245489001813
7980,0.9565217391304348,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
7408,0.8985507246376812,0,1,0,1,2,-0.1247172930406611,-0.04584265027665531
1087,0.9637681159420289,1,0,1,0,1,-0.5213222350292585,-0.2770190180516574
4335,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
2099,0.9347826086956522,0,1,0,1,3,-0.41967976245931643,-0.4687262498650736
2471,0.9202898550724637,0,1,0,1,1,0.06860270380805218,0.2360797494489569
5025,0.8695652173913043,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
2036,0.8913043478260869,0,1,0,1,1,2.0715573103333806,0.5743866291196915
6974,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
6257,0.9492753623188406,1,0,0,1,1,-0.9179271770178559,-0.6931364800466607
230,0.9565217391304348,1,1,0,1,1,0.07657466244098882,0.8382659952628646
1020,0.9565217391304348,0,1,0,0,1,0.07657466244098882,0.47571378921572727
1942,0.8985507246376812,1,1,0,1,2,-0.792368828549104,-0.778840889563247
5746,0.8333333333333334,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
1414,0.8913043478260869,1,1,0,1,3,-0.792368828549104,-0.6942641696455634
2195,0.9057971014492754,1,1,0,1,2,-0.11873832406595863,0.03027639764926007
702,0.9130434782608695,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
1131,0.9637681159420289,1,0,1,0,1,-0.5173362557127902,-0.08080102784263107
3944,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.07967333824372885
1790,0.9057971014492754,1,1,0,1,2,0.2798596075808729,0.3262949173611529
5195,0.9565217391304348,1,1,0,1,1,-0.5193292453710243,0.47571378921572727
2664,0.9637681159420289,1,0,0,0,1,2.049634424092805,3.4657827607055705
3531,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
1044,0.8768115942028986,0,1,0,1,2,2.063585351700444,0.29246422939407934
2273,0.9057971014492754,1,1,0,1,1,-0.41967976245931643,-0.24741716608046818
5452,0.8913043478260869,0,1,0,1,1,-0.41967976245931643,-0.4997377138348908
8032,0.9057971014492754,1,1,0,1,2,-0.5711469764851125,-0.7506486495906858
317,0.9420289855072463,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
2679,0.9637681159420289,1,0,1,0,1,-0.5173362557127902,-0.08080102784263107
2298,0.9637681159420289,1,1,0,0,1,-0.5173362557127902,-0.08249256224098481
5842,0.9492753623188406,0,0,0,1,1,-0.41967976245931643,-0.08813101023549713
2572,0.9492753623188406,1,1,0,1,2,-0.9179271770178559,-0.6928545576469354
2175,0.9130434782608695,0,1,0,1,3,-0.41967976245931643,-0.4997377138348908
3174,0.8985507246376812,1,0,0,1,1,-0.9179271770178559,-0.6914449456483074
6763,0.9710144927536232,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
4018,0.8913043478260869,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
1438,0.9347826086956522,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
5781,0.9492753623188406,0,1,0,1,2,-0.8202706837643822,-0.637879689700441
2545,0.9130434782608695,0,1,0,1,1,-0.18849296210415414,-0.12478092219982664
5234,0.9420289855072463,1,1,0,1,2,-0.9179271770178559,-0.6931364800466607
5897,0.9565217391304348,0,1,0,0,1,1.4357936093566843,1.3073848684062832
6024,0.9347826086956522,1,1,0,1,1,-0.9179271770178559,-0.6928545576469354
453,0.9565217391304348,0,1,0,1,1,0.07856765209922298,0.20675981987749306
5136,0.927536231884058,0,1,0,0,1,0.24597878339089221,0.978099505526768
1293,0.9057971014492754,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
3770,0.9420289855072463,0,0,0,1,2,0.07856765209922298,0.3353164341523723
365,0.8623188405797102,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
6557,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
7463,0.927536231884058,1,0,0,1,1,-0.9159341873596217,0.8949323976077127
2479,0.8768115942028986,1,1,0,1,2,-0.6149927489662639,-0.4405340098925124
23,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.07967333824372885
2080,0.9057971014492754,0,1,0,1,1,1.4357936093566843,1.3073848684062832
1665,0.8840579710144928,0,1,0,1,4,1.0611115536086626,0.9042358367986579
707,0.9420289855072463,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
5899,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
2777,0.9057971014492754,0,1,0,1,1,0.24597878339089221,0.978099505526768
1386,0.9347826086956522,1,0,0,1,1,-0.5213222350292585,-0.2761732508524805
7936,0.9565217391304348,0,1,0,1,1,-0.5432451212698343,-0.4977642570368117
2489,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
3798,0.8695652173913043,1,1,0,1,4,0.6684925909365337,0.9408857487629874
2343,0.8840579710144928,0,1,0,1,3,-0.41967976245931643,-0.4687262498650736
465,0.9565217391304348,0,0,0,1,1,0.004827034744559138,0.4743041772170993
4235,0.9637681159420289,1,0,0,0,1,2.049634424092805,3.4657827607055705
4134,0.9492753623188406,0,1,0,1,1,0.06860270380805218,-0.6096874497278797
1496,0.8985507246376812,1,1,0,0,3,0.07657466244098882,0.6956132610017047
3720,0.9492753623188406,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
286,0.8913043478260869,0,1,0,1,2,2.121382051789235,-0.8070331295358083
4613,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
4360,0.8623188405797102,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
4920,0.8695652173913043,1,1,0,1,2,0.07657466244098882,0.2360797494489569
3579,0.9202898550724637,1,0,0,1,1,-0.5213222350292585,-0.3587765139720847
7242,0.9492753623188406,0,1,0,1,1,-0.5193292453710243,-0.4123417699199512
2609,0.8478260869565217,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
1378,0.9420289855072463,1,0,0,1,1,-0.9179271770178559,-0.6928545576469354
7339,0.9420289855072463,1,0,0,0,1,-0.9179271770178559,-0.6931364800466607
5467,0.8985507246376812,0,1,0,1,1,2.063585351700444,0.29246422939407934
602,0.9565217391304348,1,1,0,0,1,-0.5213222350292585,-0.2753274836533037
4404,0.9057971014492754,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
6611,0.8768115942028986,0,1,0,1,4,2.2927791623973723,0.7999245489001813
4813,0.855072463768116,1,1,0,1,1,-1.3205110879811557,-1.5400313688224
8066,0.8985507246376812,1,1,0,1,2,-0.9239061459925584,-0.8352253695083695
7660,0.9202898550724637,0,1,0,1,1,2.121382051789235,-0.8324061455111134
5309,0.9637681159420289,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
3510,0.9347826086956522,1,1,0,0,1,-0.5193292453710243,-0.13887704218610725
6222,0.9492753623188406,1,1,0,1,1,-0.17055605518004674,-0.014831186306838122
3025,0.8768115942028986,1,1,0,0,3,-0.792368828549104,-0.6942641696455634
7574,0.9130434782608695,0,1,0,1,2,0.24597878339089221,0.978099505526768
8012,0.9057971014492754,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
2569,0.9637681159420289,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
6056,0.8840579710144928,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
6560,0.9202898550724637,1,0,1,1,1,-0.9179271770178559,-0.6928545576469354
4118,0.8840579710144928,0,1,0,1,2,-0.41967976245931643,-0.4687262498650736
4039,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
7849,0.9202898550724637,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
690,0.927536231884058,0,1,0,1,4,0.004827034744559138,-0.19244229813397373
5193,0.9057971014492754,1,1,0,1,4,-0.5213222350292585,-0.3277650500022675
3282,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.19661061348737102
6303,0.8840579710144928,1,1,0,1,2,-0.74254408709325,-0.6646623176743742
4135,0.9057971014492754,0,1,0,1,3,-0.41967976245931643,-0.4997377138348908
2871,0.927536231884058,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
3739,0.9057971014492754,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
5000,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19661061348737102
7768,0.9347826086956522,0,0,0,1,1,0.004827034744559138,-0.22063453810653497
4092,0.9492753623188406,1,0,0,1,1,-0.5213222350292585,-0.27138057005714505
2246,0.9347826086956522,1,1,0,1,1,-0.5173362557127902,-0.2601036740681204
5946,0.9202898550724637,0,0,0,1,2,0.07856765209922298,0.20675981987749306
2338,0.9565217391304348,0,1,0,1,1,-0.1247172930406611,-0.08249256224098481
4934,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
526,0.9565217391304348,0,1,0,1,1,0.9913569155704672,2.2095365475282422
527,0.9347826086956522,1,1,0,1,1,0.07657466244098882,0.723805500974266
6357,0.8768115942028986,0,1,0,1,2,2.121382051789235,-0.8070331295358083
6551,0.9492753623188406,1,1,0,0,1,-0.9179271770178559,-0.6931364800466607
6835,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.07967333824372885
6145,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
785,0.8913043478260869,1,1,0,1,2,-0.74254408709325,-0.8352253695083695
6875,0.927536231884058,0,1,0,1,1,1.4357936093566843,0.7999245489001813
5518,0.9202898550724637,1,0,0,1,1,-0.5213222350292585,-0.2770190180516574
656,0.9637681159420289,1,0,1,0,1,-0.5213222350292585,-0.2770190180516574
6076,0.9565217391304348,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
2212,0.9347826086956522,1,1,0,0,1,-0.5213222350292585,-0.27138057005714505
373,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
5339,0.9202898550724637,0,1,0,1,1,2.121382051789235,-0.8324061455111134
4266,0.9492753623188406,1,0,1,1,1,0.07458167278275465,-0.08164679504180794
381,0.9492753623188406,1,0,1,1,1,0.07458167278275465,-0.08164679504180794
5726,0.8043478260869565,1,1,0,0,4,-0.32003027954760854,-0.1868038501394614
2232,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6894,0.9710144927536232,1,1,0,1,1,-0.5292941936621951,-0.08249256224098481
1624,0.9057971014492754,0,1,0,1,1,-0.10678038611655369,-0.5814952097553185
7302,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.24741716608046818
3674,0.927536231884058,1,1,0,1,1,-0.11873832406595863,0.20281290628133447
969,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.49861002423598855
7323,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
7629,0.8768115942028986,0,1,0,1,1,-0.11873832406595863,-0.6660719296730021
6205,0.927536231884058,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
5519,0.9130434782608695,0,0,0,1,1,2.063585351700444,0.29246422939407934
363,0.9130434782608695,1,0,0,1,1,-1.6633053091974308,-1.5259352488361193
3886,0.9637681159420289,0,1,0,1,1,0.07856765209922298,0.20675981987749306
5449,0.8768115942028986,1,1,0,1,1,-1.3205110879811557,-1.5400313688224
1255,0.9130434782608695,0,1,0,0,1,1.3640459816602546,2.2095365475282422
5682,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
5149,0.9130434782608695,1,1,0,1,1,-0.5213222350292585,-0.24741716608046818
3736,0.927536231884058,0,1,0,1,1,-0.18849296210415414,-0.6931364800466607
6869,0.9492753623188406,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
2595,0.9347826086956522,1,1,0,1,1,-0.5193292453710243,-0.13887704218610725
3463,0.9565217391304348,0,1,0,1,1,0.07856765209922298,0.20675981987749306
2051,0.9347826086956522,0,1,0,1,1,2.121382051789235,-0.8070331295358083
777,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
7473,0.8405797101449275,1,1,0,1,3,-0.41967976245931643,-0.24741716608046818
3604,0.927536231884058,0,1,0,1,1,1.4756534025213675,2.8946079788614805
8046,0.9492753623188406,0,0,0,1,1,0.07856765209922298,0.19661061348737102
7673,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
7202,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
4586,0.9492753623188406,0,1,0,1,2,0.07856765209922298,0.19661061348737102
1686,0.8985507246376812,1,1,0,1,1,-0.5213222350292585,-0.3277650500022675
369,0.9420289855072463,1,1,0,0,1,0.6764645495694703,2.7536467789986743
5429,0.8985507246376812,1,1,0,1,3,-0.5213222350292585,-0.3587765139720847
5434,0.927536231884058,0,1,0,1,3,0.07856765209922298,-0.07967333824372885
4379,0.9347826086956522,0,0,0,1,1,-0.41967976245931643,-0.49861002423598855
150,0.9420289855072463,1,0,0,1,1,0.6744715599112361,1.5752111481456148
7150,0.9347826086956522,0,1,0,1,1,2.0735502999916147,-0.5420260737937326
3125,0.8768115942028986,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
6422,0.9565217391304348,1,1,0,1,1,-0.5173362557127902,-0.21499609011202264
412,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
7508,0.927536231884058,0,1,0,0,1,1.0152727914692772,2.3316089466094327
3498,0.9057971014492754,0,1,0,1,1,-0.11873832406595863,-0.6660719296730021
4234,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
3618,0.9202898550724637,1,1,0,1,1,0.2778666179226387,-0.15861161016690017
3311,0.927536231884058,1,1,0,1,1,-0.5193292453710243,-0.6931364800466607
4999,0.8985507246376812,1,1,0,1,2,1.784566799547662,2.4237975713197075
1038,0.9057971014492754,0,1,0,1,1,2.063585351700444,0.29246422939407934
5333,0.9130434782608695,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
860,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
3976,0.9420289855072463,0,1,0,1,1,0.06860270380805218,0.2360797494489569
80,0.9420289855072463,0,1,0,1,1,2.063585351700444,0.2529950934324935
2264,0.9057971014492754,1,1,0,1,1,-0.9239061459925584,-0.8352253695083695
6035,0.9492753623188406,1,1,0,1,1,0.07657466244098882,0.7322631729660343
7429,0.9710144927536232,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
7477,0.9492753623188406,0,1,0,1,1,0.9913569155704672,2.2095365475282422
6301,0.9420289855072463,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
5605,0.8623188405797102,1,1,0,0,2,-0.41967976245931643,-0.24741716608046818
793,0.927536231884058,0,1,0,1,1,1.4357936093566843,1.3637693483514057
2296,0.9130434782608695,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
4147,0.9637681159420289,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
3946,0.9202898550724637,0,1,0,1,1,0.004827034744559138,-0.8042139055385521
5701,0.9057971014492754,1,1,0,1,2,-0.5213222350292585,-0.3587765139720847
6759,0.8840579710144928,0,1,0,1,2,2.2927791623973723,0.704070932993473
3673,0.9202898550724637,0,1,0,1,1,-0.1247172930406611,-0.637879689700441
6099,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.24741716608046818
429,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.08249256224098481
396,0.8913043478260869,1,1,0,1,2,0.2798596075808729,0.3262949173611529
6082,0.9130434782608695,1,1,0,0,1,0.6684925909365337,1.3102040924035392
7674,0.9347826086956522,1,1,0,1,1,-0.5233152246874927,-0.525110729810196
4252,0.9565217391304348,0,0,0,0,1,1.0471606260010236,1.645691748077018
2702,0.9347826086956522,0,1,0,0,2,3.036164304918713,2.1672481875694003
7440,0.9492753623188406,1,0,0,1,1,-0.5193292453710243,-0.1360578181888513
5504,0.8913043478260869,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
3535,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.08249256224098481
1469,0.8478260869565217,0,1,0,1,1,1.4357936093566843,0.7999245489001813
7618,0.9057971014492754,0,1,0,1,2,2.0715573103333806,0.5743866291196915
7497,0.8985507246376812,0,1,0,1,3,-0.41967976245931643,0.0020841576766988494
5398,0.9057971014492754,1,0,0,1,1,-0.5233152246874927,-0.1360578181888513
3882,0.8768115942028986,1,1,0,1,2,-0.74254408709325,-0.8070331295358083
7109,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6304,0.9347826086956522,1,1,0,1,2,-0.5233152246874927,-0.525110729810196
7736,0.9130434782608695,0,0,0,1,1,1.4357936093566843,1.30823063560546
4779,0.9565217391304348,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
6320,0.8115942028985508,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
2373,0.9492753623188406,0,0,0,1,1,0.07856765209922298,0.20788750947639567
8028,0.9420289855072463,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
2460,0.8768115942028986,1,0,0,1,2,-1.3205110879811557,-1.2778435370775807
5509,0.9492753623188406,0,0,0,1,1,-0.41967976245931643,-0.08813101023549713
7462,0.9057971014492754,0,1,0,1,2,1.4357936093566843,0.7999245489001813
6333,0.9347826086956522,1,1,0,1,1,-0.17055605518004674,0.05846863762182129
469,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
166,0.9420289855072463,1,0,0,0,1,2.063585351700444,1.862771995865739
7041,0.9420289855072463,1,1,0,1,1,-0.17055605518004674,-0.014831186306838122
7287,0.9637681159420289,0,0,0,1,1,0.07657466244098882,0.8281167888727425
7788,0.9492753623188406,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
8057,0.9202898550724637,1,0,0,0,1,1.784566799547662,2.4237975713197075
2022,0.9057971014492754,0,1,0,1,1,2.0735502999916147,1.3919615883239669
3121,0.9347826086956522,0,1,0,1,2,0.004827034744559138,-0.22063453810653497
907,0.9202898550724637,0,1,0,1,1,-0.18849296210415414,-0.6931364800466607
7775,0.927536231884058,0,1,0,0,1,3.0062694600452007,4.222462481569114
4892,0.8840579710144928,1,1,0,1,3,-0.9239061459925584,-0.8352253695083695
2310,0.8913043478260869,1,1,0,1,2,-0.5213222350292585,-0.3587765139720847
4534,0.9565217391304348,1,1,0,1,1,-0.9159341873596217,-0.4687262498650736
4660,0.9202898550724637,0,1,0,1,2,-0.10678038611655369,-0.6096874497278797
3759,0.9347826086956522,0,0,0,1,1,0.07856765209922298,0.19661061348737102
7480,0.9202898550724637,0,1,0,1,3,-0.41967976245931643,-0.07967333824372885
1776,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.20788750947639567
1560,0.9637681159420289,1,0,0,1,1,-0.5193292453710243,-0.13887704218610725
3066,0.9420289855072463,0,1,0,1,1,1.4357936093566843,1.3637693483514057
6149,0.9492753623188406,0,1,0,1,1,1.4357936093566843,1.3637693483514057
2058,0.9420289855072463,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
772,0.9347826086956522,0,1,0,1,1,2.121382051789235,-0.4687262498650736
1519,0.9420289855072463,0,1,0,1,1,-0.6747824387132886,-0.6096874497278797
7894,0.9637681159420289,1,1,0,1,1,-0.5173362557127902,-0.2203526157068092
4572,0.8913043478260869,0,1,0,1,3,1.4357936093566843,1.3102040924035392
4271,0.9637681159420289,1,0,1,0,1,-0.5173362557127902,-0.08080102784263107
6762,0.9565217391304348,0,1,0,1,1,0.06860270380805218,-0.6096874497278797
7236,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
3332,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.07967333824372885
824,0.8985507246376812,1,1,0,1,1,-0.5213222350292585,-0.3277650500022675
1413,0.9347826086956522,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
1392,0.8623188405797102,0,1,0,1,1,2.121382051789235,-0.8070331295358083
2163,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
1649,0.8840579710144928,1,1,0,1,1,-0.74254408709325,-0.8352253695083695
7814,0.8695652173913043,1,1,0,1,3,0.07657466244098882,-0.38414952994738993
404,0.9420289855072463,0,1,0,0,1,1.4357936093566843,1.3637693483514057
889,0.8913043478260869,0,1,0,1,4,-0.11873832406595863,-0.6660719296730021
3607,0.9492753623188406,0,1,0,1,1,0.9913569155704672,2.2095365475282422
7335,0.9420289855072463,0,0,0,0,2,2.6256084353224765,2.976365474781907
1186,0.9130434782608695,0,1,0,1,2,0.004827034744559138,-0.7506486495906858
4296,0.9565217391304348,0,1,0,1,1,0.004827034744559138,0.4743041772170993
5285,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
7478,0.927536231884058,0,1,0,1,1,0.24597878339089221,0.978099505526768
2145,0.8333333333333334,1,1,0,1,1,-0.9278921253090266,-0.891609849453492
5140,0.927536231884058,0,1,0,1,1,-0.18849296210415414,-0.6931364800466607
461,0.9130434782608695,0,1,0,1,1,2.063585351700444,0.2360797494489569
7013,0.8985507246376812,0,1,0,1,1,-0.41967976245931643,-0.04584265027665531
1963,0.9057971014492754,0,1,0,1,2,-0.41967976245931643,-0.4687262498650736
694,0.9057971014492754,0,1,0,1,1,2.053620403409273,0.09511854958615079
6432,0.9130434782608695,0,1,0,1,1,0.004827034744559138,0.4743041772170993
7847,0.9637681159420289,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
1966,0.9492753623188406,0,1,0,1,2,0.06860270380805218,0.2360797494489569
2742,0.9202898550724637,1,1,0,1,1,0.2778666179226387,0.377040949311763
6015,0.9130434782608695,1,0,0,1,1,0.07657466244098882,0.698432484998961
6049,0.8913043478260869,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
4402,0.8985507246376812,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
